Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
Grant Line Canal East,GLC-East,B9D74921261,CF0315B0356,3/25/2015 12:00,Pheophytin a,0,3.9,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0315B0356,3/25/2015 12:00,Total Dissolved Solids,0,564,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0466,4/8/2015 9:15,Chlorophyll a,479-61-8,2.13,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0466,4/8/2015 9:15,Pheophytin a,0,1.21,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0502,4/17/2015 10:45,Chlorophyll a,479-61-8,1.05,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0502,4/17/2015 10:45,Pheophytin a,0,1.85,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Total Alkalinity,471-34-1,91,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Boron,7440-42-8,0.3,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Bromide,24959-67-9,0.28,0.01,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Calcium,7440-70-2,39,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Chloride,16887-00-6,105,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Chlorophyll a,479-61-8,3.07,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Specific Conductance,0,689,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Hardness,0,175,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Magnesium,7439-95-4,19,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Nitrate,14797-55-8,5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Pheophytin a,0,1.88,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Potassium,9/7/7440,3.4,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Sodium,7440-23-5,64,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Total Dissolved Solids,0,393,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0415B0585,4/29/2015 10:30,Dissolved Sulfate,14808-79-8,74,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0515B0675,5/20/2015 10:30,Chlorophyll a,479-61-8,1.46,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0515B0675,5/20/2015 10:30,Pheophytin a,0,0.98,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0615B0826,6/18/2015 11:35,Chlorophyll a,479-61-8,3.76,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0615B0826,6/18/2015 11:35,Pheophytin a,0,1.42,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0715B0913,7/2/2015 9:35,Chlorophyll a,479-61-8,2.22,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0715B0913,7/2/2015 9:35,Pheophytin a,0,1.28,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,Grant Line Canal East of Barrier,
Grant Line Canal East,GLC-East,B9D74921261,CF0715B1079,7/22/2015 10:00,Chlorophyll a,479-61-8,2.39,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,hole in envelop; filter torn and not folded
Grant Line Canal East,GLC-East,B9D74921261,CF0715B1079,7/22/2015 10:00,Pheophytin a,0,1.79,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,hole in envelop; filter torn and not folded
Grant Line Canal East,GLC-East,B9D74921261,CF0915B1259,9/1/2015 11:18,Chlorophyll a,479-61-8,5.06,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0915B1259,9/1/2015 11:18,Pheophytin a,0,2.56,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0915B1369,9/23/2015 10:27,Chlorophyll a,479-61-8,11.11,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0915B1369,9/23/2015 10:27,Specific Conductance,0,1174,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0915B1369,9/23/2015 10:27,Pheophytin a,0,4.76,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0915B1369,9/23/2015 10:27,Total Dissolved Solids,0,653,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1015B1534,10/15/2015 8:56,Chlorophyll a,479-61-8,3.48,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1015B1534,10/15/2015 8:56,Pheophytin a,0,2.66,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1015B1534,10/15/2015 8:56,Total Dissolved Solids,0,666,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1115B1635,11/3/2015 13:34,Chlorophyll a,479-61-8,1.75,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1115B1635,11/3/2015 13:34,Pheophytin a,0,1.36,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1115B1736,11/23/2015 12:30,Chlorophyll a,479-61-8,5.75,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1115B1736,11/23/2015 12:30,Pheophytin a,0,1.09,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1115B1736,11/23/2015 12:30,Total Dissolved Solids,0,271,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1215B1913,12/16/2015 12:26,Chlorophyll a,479-61-8,1.75,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1215B1913,12/16/2015 12:26,Pheophytin a,0,0.53,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1215B1913,12/16/2015 12:26,Total Dissolved Solids,0,328,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0067,1/6/2016 12:02,Chlorophyll a,479-61-8,1.69,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0067,1/6/2016 12:02,Specific Conductance,0,674,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0067,1/6/2016 12:02,Pheophytin a,0,0.68,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0067,1/6/2016 12:02,Total Dissolved Solids,0,387,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0067,1/6/2016 12:02,Total Dissolved Solids,0,388,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0196,1/27/2016 12:25,Chlorophyll a,479-61-8,2.83,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0196,1/27/2016 12:25,Specific Conductance,0,567,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0196,1/27/2016 12:25,Pheophytin a,0,1.67,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0116B0196,1/27/2016 12:25,Total Dissolved Solids,0,330,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0216B0304,2/16/2016 12:18,Chlorophyll a,479-61-8,13.28,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0216B0304,2/16/2016 12:18,Specific Conductance,0,980,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0216B0304,2/16/2016 12:18,Pheophytin a,0,3.94,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0216B0304,2/16/2016 12:18,Total Dissolved Solids,0,558,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0316B0412,3/1/2016 11:45,Chlorophyll a,479-61-8,32.62,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0316B0412,3/1/2016 11:45,Specific Conductance,0,1028,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0316B0412,3/1/2016 11:45,Pheophytin a,0,13.64,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0316B0412,3/1/2016 11:45,Total Dissolved Solids,0,591,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0316B0547,3/23/2016 11:42,Chlorophyll a,479-61-8,4.33,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0316B0547,3/23/2016 11:42,Specific Conductance,0,776,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0316B0547,3/23/2016 11:42,Pheophytin a,0,3.44,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0316B0547,3/23/2016 11:42,Total Dissolved Solids,0,461,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0416B0661,4/12/2016 9:43,Chlorophyll a,479-61-8,0.9,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0416B0661,4/12/2016 9:43,Specific Conductance,0,1000,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0416B0661,4/12/2016 9:43,Pheophytin a,0,5.64,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0416B0661,4/12/2016 9:43,Total Dissolved Solids,0,556,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0416B0661,4/12/2016 9:43,Total Dissolved Solids,0,555,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0516B0810,5/4/2016 10:18,Chlorophyll a,479-61-8,1.3,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0516B0810,5/4/2016 10:18,Specific Conductance,0,364,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0516B0810,5/4/2016 10:18,Pheophytin a,0,2.79,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0516B0810,5/4/2016 10:18,Total Dissolved Solids,0,206,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0516B0923,5/25/2016 10:47,Chlorophyll a,479-61-8,1.1,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0516B0923,5/25/2016 10:47,Specific Conductance,0,491,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0516B0923,5/25/2016 10:47,Pheophytin a,0,0.67,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0516B0923,5/25/2016 10:47,Total Dissolved Solids,0,273,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0616B1158,6/21/2016 11:13,Chlorophyll a,479-61-8,173.74,2.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0616B1158,6/21/2016 11:13,Pheophytin a,0,23.16,2.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0716B1279,7/6/2016 10:29,Chlorophyll a,479-61-8,17.51,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0716B1279,7/6/2016 10:29,Pheophytin a,0,12.69,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0716B1263,7/8/2016 10:37,Chlorophyll a,479-61-8,18.35,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0716B1263,7/8/2016 10:37,Pheophytin a,0,13.3,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0716B1419,7/28/2016 9:30,Chlorophyll a,479-61-8,38.72,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0716B1419,7/28/2016 9:30,Pheophytin a,0,9.01,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0816B1534,8/18/2016 11:25,Chlorophyll a,479-61-8,91.66,1,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0816B1534,8/18/2016 11:25,Pheophytin a,0,6.59,1,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0916B1623,9/7/2016 9:30,Chlorophyll a,479-61-8,41.87,1,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0916B1623,9/7/2016 9:30,Pheophytin a,0,3.5,1,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0916B1855,9/27/2016 10:15,Chlorophyll a,479-61-8,39.63,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0916B1855,9/27/2016 10:15,Pheophytin a,0,6.6,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1016B1985,10/20/2016 8:34,Chlorophyll a,479-61-8,6.2,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1016B1985,10/20/2016 8:34,Pheophytin a,0,2.47,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1116B2128,11/8/2016 10:15,Chlorophyll a,479-61-8,7.61,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1116B2128,11/8/2016 10:15,Pheophytin a,0,1.73,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1116B2254,11/30/2016 10:15,Chlorophyll a,479-61-8,5.91,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1116B2254,11/30/2016 10:15,Pheophytin a,0,1.45,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1216B2276,12/6/2016 9:48,Chlorophyll a,479-61-8,4.74,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1216B2276,12/6/2016 9:48,Pheophytin a,0,1.36,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0117B0082,1/5/2017 10:30,Chlorophyll a,479-61-8,3.23,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0117B0082,1/5/2017 10:30,Pheophytin a,0,1.14,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0217B0306,2/1/2017 9:30,Chlorophyll a,479-61-8,5.12,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0217B0306,2/1/2017 9:30,Pheophytin a,0,1.58,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0317B0598,3/9/2017 13:26,Chlorophyll a,479-61-8,4.57,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0317B0598,3/9/2017 13:26,Pheophytin a,0,1.48,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0417B0740,4/5/2017 8:32,Chlorophyll a,479-61-8,4.52,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0417B0740,4/5/2017 8:32,Specific Conductance,0,152,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0417B0740,4/5/2017 8:32,Pheophytin a,0,1.54,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0417B0740,4/5/2017 8:32,Total Dissolved Solids,0,87,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0517B0899,5/3/2017 9:30,Chlorophyll a,479-61-8,6.15,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0517B0899,5/3/2017 9:30,Specific Conductance,0,97,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0517B0899,5/3/2017 9:30,Pheophytin a,0,0.9,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0517B0899,5/3/2017 9:30,Total Dissolved Solids,0,60,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0617B1148,6/7/2017 11:44,Chlorophyll a,479-61-8,9.98,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0617B1148,6/7/2017 11:44,Specific Conductance,0,93,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
